"SCN","Description","Start Lat","Start Long","End Lat","End Long"
"N06831B","A665 Cheetham Hill Rd Southbound at Junction with Queens Rd","53.5021357508453","-2.23587086183275","53.5002259715767","-2.23614075280203"
"N06831D","A6010 Queens Rd SWbound at Junction with Cheetham Hill Rd","53.5006459630915","-2.23327111478408","53.500105989961","-2.23584078407023"
"N06831E","A665 Cheetham Hill Rd NEbound at Junction with Queens Rd","53.499536049002","-2.23640069387958","53.4999260047133","-2.23629072273894"
"N06831F","A665 Cheetham Hill Rd Northbound at Junction with Queens Rd","53.4988761230422","-2.23665063736411","53.4999060054976","-2.23640070870883"
"N06831G","A6010 Queens Rd NEbound at Junction with Cheetham Hill Rd","53.4995860147707","-2.23839045656827","53.5000259903906","-2.2364707051002"
"N10111S","Whitefield Rd Westbound at Junction with A560 Ashton Rd","53.423696625566","-2.12027159906225","53.4236466100568","-2.12176141827559"
"N10111T","A560 Ashton Rd Northbound at junction with Whitefield Rd","53.4216268497177","-2.12160135622573","53.4234666271899","-2.12204137744008"
"N10111U","A560 Ashton Rd Southbound at junction with Whitefield Rd","53.4253264147951","-2.12161150385252","53.4237865918835","-2.12188140950878"
"N10121E","A560 Stockort Rd East at Zebra Crossing","53.4228268255629","-2.11346238112169","53.4234367887812","-2.11103269721885"
"N10131F","A6017 Lower Bents Ln at Pedestrian Crossing (Redhouse Ln)","53.4225468487003","-2.11414228826912","53.4201571892774","-2.10998269116738"
"N10241N","A560 Stockport Road West at Junction with Ashton Rd","53.4213468890776","-2.12115139895418","53.4218868662434","-2.11832176021017"
"N10241O","B6104 Stockport West NEbound at junction with Ashton Rd","53.4201369976804","-2.12349106955075","53.4212568916165","-2.12171132814739"
"N10241Q","A560 Ashton Rd Southbound at Junction with Stockport Rd West","53.4220068039171","-2.1216813619108","53.4215368620155","-2.12148136700335"
"N10241R","A560 Ashton Rd Southbound at Junction with Stockport Rd West","53.4218668685935","-2.1183217594056","53.4213268922889","-2.1210914053484"
"N10251A","A560 Stockport Rd East SWbound at Junction with Stockport Rd West/Hollingworth Rd/Lower Bents Ln","53.4233367988084","-2.11115267879624","53.4226068426551","-2.11407229908205"
"N10251B","A6017 Lower Bents Ln at Junction with Stockport Rd West/Hollingworth Rd/Stockport Rd East","53.4200871975027","-2.10998268834999","53.422486854602","-2.11422227625645"
"N10251D","A560 Stockport Rd West NEbound at Junction with Hollingworth Rd/Lower Bents Ln","53.4220968531946","-2.11751186584001","53.4225668407503","-2.11453224228297"
"N10251W","Hollingworth Rd Southbound at Junction with Stockport Rd West/Lower Bents Ln/Stockport Rd East","53.4230167875854","-2.11455225799223","53.4226868285162","-2.11440226270899"
"N10281H","A560 Stockport Rd West SWbound at Junction with The Broadway","53.4224668496292","-2.11473221426349","53.4219468656526","-2.1178718166136"
"N10281I","The Broadway Northbound at Junction with Stockport Rd West","53.4213669333754","-2.11790178968114","53.421836874846","-2.11813178099433"
"N10281J","A560 Stockport Rd West NEbound at Junction with The Broadway","53.4215068752997","-2.12080144738141","53.4219568562954","-2.11844174862893"
"N10281L","Morrison's Access Eastbound at Junction with Stockport Rd West/The Broadway","53.4224967981531","-2.11807181474494","53.4221068452726","-2.11798180985297"
"N10281X","Morrison's Access Southbound at Junction with Stockport Rd West/The Broadway","53.4224967981531","-2.11807181474494","53.4220968441509","-2.11814179025427"
"N10431B","Gorthon Rd southbound approach at junction of Broadstone Road/Gorton Road/Reddish Road, Reddish, St","53.4384343297543","-2.15958747249945","53.4376444204512","-2.15973742277419"
"N10431C","Reddish Rd approach at junction of Broadstone Road/rton Road/Reddish Road, Reddish, Stockport","53.4369045111409","-2.15947742427517","53.437364453358","-2.15973741153255"
"N10431E","Broadstone Rd approach at junction of Broadstone Road/rton Road/Reddish Road, Reddish, Stockport","53.4368544939705","-2.16108722900173","53.4375544284517","-2.15991739755309"
"N10432A","Gorton Rd northbound approach at PUFFIN of Gorton Road, South of Luton Road, Reddish, Stockport","53.4376244222291","-2.15977741716949","53.4384543265449","-2.15964746609976"
"N10441G","Reddish Rd southbound approach at junction of Reddish  Rd/Safeway Access, Reddish, Reddish, Stockpo","53.4373644546463","-2.15964742233635","53.4369245096494","-2.15941743228058"
"N10441J","Morrisons Access approach at junction of Reddish  Rd/Safeway Access, Reddish, Reddish, Stockport","53.4369145159783","-2.15905747509373","53.4368645184186","-2.15929744427656"
"N10441L","Reddish Rd northbound approach at junction of Reddish  Rd/Safeway Access, Reddish, Reddish, Stockpo","53.4348647775155","-2.15761756564234","53.4367445312331","-2.15938742865514"
"N10451M","Reddish Rd southeast bound approach at junction of Reddish Rd/Greg St/Reddish Vale Rd, Reddish, Sto","","","",""
"N10451N","Reddish Vale Rd approach at junction of Reddish Rd/Greg St/Reddish Vale Rd, Reddish, Stockport","","","",""
"N10451P","Reddish Rd northbound approach at junction of Reddish Rd/Greg St/Reddish Vale Rd, Reddish, Stockpor","","","",""
"N10451Q","Creg St approach at junction of Reddish Rd/Greg St/Reddish Vale Rd, Reddish, Stockport","","","",""
"N10611A","Stockport Road approach at junction of Stockport Rd/Dooley Lane","53.3959702844985","-2.09237382960384","53.3956402923617","-2.09452355856138"
"N10611C","Dooley Lane approach at junction of Stockport Rd/Dooley Lane","53.397440059185","-2.09603344994297","53.3958302648651","-2.09488352304503"
"N10611E","Marple Road approach at junction of Stockport Rd/Dooley Lane","53.3941404379734","-2.0966532428549","53.3955902924864","-2.09492350859355"
"N10621F","Marple Rd southwest bound at junction of Marple Road/Offerton Road","53.3955103015977","-2.09494350297716","53.3940704464847","-2.09663324243696"
"N10621G","Offerton Rd approach at junction of Marple Road/Offerton Road","53.3926306139356","-2.09675317013105","53.3939004640137","-2.09680321521821"
"N10621H","Marple Road eastbound at junction of Marple Road/Offerton Road","53.3950503018906","-2.09868303608229","53.3940204447421","-2.09716317688563"
"N10631R","Hall St approach at junction of Hall St/Turncroft Ln/Banks Ln","53.4055184781061","-2.14004849576915","53.4050385522749","-2.13880862523358"
"N10631T","Turncroft Ln approach at junction of Hall St/Turncroft Ln/Banks Ln","53.4058784507099","-2.1390086349557","53.4049485682956","-2.13842866719881"
"N10631V","Offerton Ln approach at junction of Hall St/Turncroft Ln/Banks Ln","53.4030688478127","-2.1343390822816","53.4042886565928","-2.1376787306655"
"N10631X","Banks Ln approach at junction of Hall St/Turncroft Ln/Banks Ln","53.4028488260753","-2.1376586752765","53.4043686407438","-2.13812867990424"
"N10632P","Hall St southeast bound at PUFFIN of Hall St SE of Forbes Road, Great Moor,","53.4074881706971","-2.14534793909828","53.4056084635189","-2.14032846579692"
"N10632Q","Hall St northwest bound at PUFFIN of Hall St SE of Forbes Road, Great Moor","53.4049785586083","-2.13885861682877","53.4054884801981","-2.14014848257113"
"N10641E","Spring Gdns approach at junction of St Mary's Way/Hall St/Spring Gardens","53.4088079369667","-2.1508373335019","53.4085279891994","-2.14948748421234"
"N10641F","St Mary's Way south bound right turn approach at junction of St Mary's Way/Hall St/Spring Gardens","53.4094878891426","-2.14859762948005","53.4085779880502","-2.14915752580299"
"N10641G","St Mary's Way south bound approach at junction of St Mary's Way/Hall St/Spring Gardens","53.4099278461777","-2.1479877203049","53.4086079843819","-2.14916752580673"
"N10641J","Hall St approach at junction of St Mary's Way/Hall St/Spring Gardens","53.4076081467132","-2.14603786114654","53.4083780149878","-2.14891754657017"
"N10642K","St Mary's Way north bound approach at junction of St Mary's Way/Hall St/Spring Gardens","","","",""
"N10642M","Hall St southeast bound at PUFFIN of Hall St E of Webb Ln, Great Moor","53.4083380262757","-2.1484576001447","53.4075581580315","-2.14565790472193"
"N10642N","Hall St northwest bound at PUFFIN of Hall St E of Webb Ln, Great Moor","53.4055884632896","-2.14050844340478","53.4074681707552","-2.14550791910391"
"N10651A","Churchgate approch at junction of Spring Gardens/Churchgate/Waterloo Rd","53.4094078392597","-2.1527371296439","53.4089779099748","-2.15132728154083"
"N10651B","Waterloo Rd approch at junction of Spring Gardens/Churchgate/Waterloo Rd","53.4080580034729","-2.15234712229156","53.4087379363141","-2.15145725632144"
"N10651C","Spring Gardens approch at junction of Spring Gardens/Churchgate/Waterloo Rd","53.408477994645","-2.14951747860826","53.4087879375984","-2.15095731830499"
"N10661Y","Offerton Ln southeast bound at PUFFIN of Offerton lane West of Salcombe Road","53.4043186543578","-2.13758874266381","53.4030888480431","-2.13415910467212"
"N11131A","Plymouth Grove approach at junction of Stockport Rd/Plymouth Grove, Manchester.","53.4597811562643","-2.2060427496067","53.4598511654489","-2.20482289896956"
"N11131B","Stockport southeast bound approach at junction of Stockport Rd/Plymouth Grove, Manchester.","53.4605510698918","-2.20575281529968","53.4600711395886","-2.20482290778587"
"N11131C","Stockport northwest bound approach at junction of Stockport Rd/Plymouth Grove, Manchester.","53.4592012619809","-2.20341304230102","53.4597411858015","-2.20430295702837"
"N11141K","Stockport Rd southeast bound approach at PUFFIN of Stockport Rd N of Mitre Rd, Manchester.","53.4588413154322","-2.20263312157147","53.4579214374219","-2.20166320121962"
"N11141L","Stockport Rd northwest bound approach at PUFFIN of Stockport Rd N of Mitre Rd, Manchester.","53.4566016141392","-2.20015332969642","53.4577414601504","-2.20155320721894"
"N11151S","Stockport Rd southeast bound approach at junction of Stockport Rd/Dickenson Rd, Manchester.","53.4572315310914","-2.20078327927166","53.4566216139299","-2.20000334851564"
"N11151T","Stanley Grove approach at junction of Stockport Rd/Dickenson Rd, Manchester.","53.4568715968233","-2.19914346183716","53.4565616242665","-2.19977337373783"
"N11151V","Stockport Rd northwest bound approach at junction of Stockport Rd/Dickenson Rd, Manchester.","53.4552317990186","-2.1984834753789","53.4563416491267","-2.19984335651203"
"N11151W","Dickenson Rd approach at junction of Stockport Rd/Dickenson Rd, Manchester.","53.4560716564497","-2.20155314029174","53.4564316341216","-2.20015332288296"
"N11161A","Stockport Rd southeast bound approach at junction of Stockport Rd/Slade Ln, Manchester.","53.4563516498074","-2.19971337252799","53.455161811102","-2.19821350500362"
"N11161B","Stockport Rd northwest bound approach at junction of Stockport Rd/Slade Ln, Manchester.","53.4527321411415","-2.19510378113835","53.4548818482978","-2.19791352981437"
"N11161C","Slade Ln approach at junction of Stockport Rd/Slade Ln, Manchester.","53.4539819575129","-2.19767352256794","53.4549318369945","-2.198293486176"
"N11171I","Kirkmanshulme Ln approach at junction of ASDA.","53.4592012701178","-2.20284311077309","53.4594612565443","-2.20165326414425"
"N11191D","Stockport Rd southeast bound approach at junction of Stockport Rd/Kirkmanshulme Ln/St Johns Rd, Manc","53.4597311891181","-2.2041529746469","53.459211263375","-2.20323306432457"
"N11191F","Kirkmanshulme Ln approach at junction of Stockport Rd/Kirkmanshulme Ln/St Johns Rd, Manchester.","53.459381266519","-2.20161326574274","53.4590912843327","-2.20275311717587"
"N11191H","Stockport Rd Northwest bound approach at junction of Stockport Rd/Kirkmanshulme Ln/St Johns Rd, Manc","53.4579114368842","-2.20178318640419","53.4586913313511","-2.20275310114487"
"N11191J","St John's Rd approach at junction of Stockport Rd/Kirkmanshulme Ln/St Johns Rd, Manchester.","53.4572914960574","-2.20274304624061","53.4587713179503","-2.20303307071602"
"N11211N","Stockport Rd southeast bound approach at junction of Stockport Rd/Crowcroft Rd, Manchester.","53.4545319017185","-2.19705361908076","53.4517122761719","-2.19404386756017"
"N11211P","Stockport Rd northwest bound approach at junction of Stockport Rd/Crowcroft Rd, Manchester.","53.4490826097236","-2.19233396750285","53.4514623059853","-2.19401386114195"
"N11221N","Stockport Rd northwest bound approach at junction of Stockport Road/Matthews Lane","53.4477427763654","-2.19169399064924","53.448852638757","-2.19219397509646"
"N11221O","Stockport Rd southeast bound approach at junction of Stockport Road/Matthews Lane","53.4514623085563","-2.1938338827599","53.449092610548","-2.19219398471659"
"N11221R","Matthews Ave approach at junction of Stockport Rd S of Woodfold Ave, Manchester.","53.4490226422035","-2.19055417886075","53.4489326317824","-2.19202399871873"
"N11231L","Stockport Rd northwest bound approach at PUFFIN of Stockport Rd S of Woodfold Ave, Manchester.","53.4450730914711","-2.1916038944451","53.4475727974893","-2.19161399344228"
"N11231M","Stockport Rd southbound bound approach at PUFFIN of Stockport Rd S of Woodfold Ave, Manchester.","53.4488426410751","-2.19211398430294","53.4477627748717","-2.19163399865617"
"N11241H","Stockport Rd northbound approach at junction of Stockport Rd/Albert Rd, Manchester.","53.442703383311","-2.19067391113938","53.4441531986029","-2.19167384917053"
"N11241I","Albert Rd approach at junction of Stockport Rd/Albert Rd, Manchester.","53.444023176033","-2.19432352575393","53.4442431860251","-2.19181383596625"
"N11241K","Stockport Rd southbound approach at junction of Stockport Rd/Albert Rd, Manchester.","53.4448331208222","-2.19152389443325","53.4443031828297","-2.1915438707918"
"N11241P","Stockport Rd northbound approach at Cromwell Grove junction of Stockport Rd/Albert Rd, Manchester.","53.4443431762714","-2.1916738567846","53.4448331189652","-2.19165387882289"
"N11241Q","Stockport Rd southbound approach at Cromwell Grove junction of Stockport Rd/Albert Rd, Manchester.","53.4475827975996","-2.19152400465097","53.445093090406","-2.19151390605387"
